record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852968486","626171838","159656735","9389.36","5.600000000000023","3.07","71.2","40.0","261.0","6.71","50.62","1039.0","300","146","91","4","1","0.5","5.600000000000023","3.07","244","91","256","5.625","38","74","11.75",
"852968487","626171636","159656030","9393.45","5.600000000000023","3.07","71.2","39.5","259.0","6.71","50.53","1040.0","300","146","91","4","1","0.5","5.600000000000023","3.07","249","92","256","5.625","38","74","11.75",
"852968489","626171442","159654735","9400.78","5.800000000000011","3.088","70.2","40.0","261.0","6.62","50.53","1025.0","300","146","91","4","1","0.5","5.800000000000011","3.088","241","91","256","5.5","38","73","12.125",
"852968490","626171358","159654078","9404.52","5.800000000000011","3.088","69.2","40.0","261.0","6.62","50.53","1025.0","300","146","92","4","1","0.5","5.800000000000011","3.088","245","93","250","5.625","38","74","12.5",
"852968492","626171305","159652787","9411.8","5.800000000000011","3.144","70.2","40.5","264.0","6.62","50.62","1034.0","300","146","92","4","1","0.0","5.800000000000011","3.144","246","91","252","5.625","38","74","12.5",
"852968493","626171281","159652209","9415.08","5.800000000000011","3.154","72.2","40.5","268.0","6.62","50.62","1081.0","300","147","90","4","1","0.5","5.800000000000011","3.154","246","90","250","5.625","38","74","12.625",
"852968495","626171128","159651202","9420.88","5.800000000000011","3.135","76.0","39.75","268.0","6.71","50.5","1084.0","300","146","88","4","1","0.5","5.800000000000011","3.135","238","85","258","6.0","38","76","12.5",
"852968496","626171069","159650697","9423.74","5.600000000000023","3.107","75.0","39.75","268.0","6.71","50.5","1060.0","300","146","88","4","1","0.5","5.600000000000023","3.107","216","88","276","6.25","38","77","12.5",
"852968497","626170945","159650133","9427.02","5.600000000000023","3.051","74.0","39.5","267.0","6.9","50.5","1017.0","300","145","88","4","1","0.5","5.600000000000023","3.051","207","89","278","5.75","38","73","12.25",
"852968498","626170831","159649478","9430.8","5.199999999999989","3.023","73.0","40.0","265.0","7.03","50.5","953.0","300","145","90","4","1","0.5","5.199999999999989","3.023","210","94","276","5.5","38","72","12.375",
"852968499","626170659","159648735","9435.24","5.199999999999989","3.023","72.2","39.5","262.0","7.12","50.4","963.0","300","145","90","4","1","0.5","5.199999999999989","3.023","212","94","274","5.5","38","72","12.375",
"852968500","626170452","159648046","9439.5","5.0","3.07","72.2","40.25","269.0","7.03","50.4","984.0","300","146","90","4","1","0.0","5.0","3.07","212","94","274","5.5","38","72","12.375",
"852968501","626170224","159647268","9444.33","5.0","3.154","72.2","40.0","268.0","6.9","50.4","1015.0","300","145","90","4","1","0.0","5.0","3.154","229","88","262","5.75","38","74","12.875",
"852968502","626170040","159646530","9448.86","4.800000000000011","3.172","71.2","40.0","267.0","6.71","50.31","1036.0","300","145","90","4","1","0.0","4.800000000000011","3.172","228","90","266","5.875","38","75","12.625",
"852968504","626169670","159644996","9458.22","4.800000000000011","3.238","70.2","39.5","261.0","6.53","50.31","1076.0","300","146","90","4","1","0.5","4.800000000000011","3.238","237","92","264","5.625","38","73","12.25",
"852968505","626169483","159644290","9462.58","5.0","3.266","70.2","39.5","262.0","6.43","50.31","1081.0","300","146","91","4","1","0.0","5.0","3.266","241","90","264","5.5","38","73","12.25",
"852968506","626169844","159644393","9462.58","5.0","3.303","70.2","40.0","264.0","6.34","50.31","1104.0","300","145","91","4","1","0.0","5.0","3.303","230","90","262","5.5","38","73","12.5",
"852968507","626169829","159643851","9465.67","5.0","3.312","70.2","40.25","266.0","6.25","50.31","1110.0","300","145","90","4","1","0.5","5.0","3.312","234","91","262","5.5","38","73","12.75",
"852968508","626169687","159643333","9468.84","5.0","3.312","70.2","40.0","265.0","6.25","50.4","1116.0","300","145","90","4","1","0.5","5.0","3.312","235","90","256","5.75","38","75","12.875",
"852968510","626170324","159643802","9470.38","5.199999999999989","3.238","70.2","39.75","269.0","6.03","50.5","1172.0","300","145","88","4","1","0.5","5.199999999999989","3.238","247","77","260","5.75","38","74","12.625",
"852968511","626170336","159643317","9473.13","5.399999999999977","3.154","67.2","34.5","264.0","5.65","50.5","1208.0","300","144","73","4","1","0.5","5.399999999999977","3.154","224","53","254","5.625","38","74","0.0",
"852968512","626170361","159642801","9476.08","5.600000000000023","2.501","71.2","39.0","264.0","6.25","50.31","918.0","300","144","87","4","1","0.0","5.600000000000023","2.501","242","87","254","7.375","38","84","14.75",
"852968513","626170408","159642223","9479.4","5.600000000000023","2.501","73.0","39.5","264.0","6.71","50.21","889.0","300","145","89","4","1","0.5","5.600000000000023","2.501","241","88","248","7.125","38","83","15.125",
"852968514","626170191","159641370","9484.53","5.800000000000011","2.837","72.2","39.5","264.0","7.03","50.21","887.0","300","145","89","4","1","0.5","5.800000000000011","2.837","248","89","270","6.125","38","77","11.875",
"852968515","626169805","159640327","9491.24","5.800000000000011","3.06","72.2","39.5","264.0","7.12","50.21","924.0","300","145","90","4","1","0.0","5.800000000000011","3.06","255","90","262","5.625","38","73","12.25",
"852968516","626169616","159639451","9496.5","5.800000000000011","3.396","72.2","39.5","265.0","7.12","50.21","1040.0","300","144","89","4","1","0.5","5.800000000000011","3.396","262","89","262","5.75","38","74","12.125",
"852968518","626169223","159637825","9506.4","5.800000000000011","3.77","72.2","39.25","264.0","6.53","50.12","1165.0","300","144","89","4","1","0.5","5.800000000000011","3.77","260","90","262","5.75","38","74","11.75",
"852968519","626169096","159637154","9510.4","5.800000000000011","3.723","72.2","39.25","264.0","6.43","50.12","1181.0","300","144","89","4","1","0.5","5.800000000000011","3.723","260","90","262","5.625","38","73","12.375",
"852968520","626168995","159636500","9514.23","5.800000000000011","3.63","72.2","39.5","264.0","6.34","50.12","1181.0","300","144","90","4","1","0.0","5.800000000000011","3.63","255","89","260","5.875","38","75","12.5",
"852968521","626168949","159635913","9517.6","5.800000000000011","3.518","71.2","39.5","264.0","6.03","50.31","1169.0","300","145","90","4","1","0.0","5.800000000000011","3.518","256","90","258","5.875","38","75","12.625",
"852968522","626168868","159635271","9521.33","5.800000000000011","3.499","71.2","39.25","260.0","6.03","50.31","1167.0","300","145","90","4","1","0.5","5.800000000000011","3.499","256","90","258","5.75","38","75","12.625",
"852968524","626168829","159634079","9528.12","5.800000000000011","3.471","71.2","39.25","261.0","6.03","50.31","1159.0","300","145","90","4","1","0.5","5.800000000000011","3.471","262","89","262","5.625","38","73","12.0",
"852968525","626168787","159633437","9531.79","5.800000000000011","3.471","73.0","38.75","259.0","6.12","50.21","1160.0","300","145","90","4","1","0.0","5.800000000000011","3.471","260","89","262","5.625","38","73","12.0",
"852968526","626168800","159632863","9535.05","5.800000000000011","3.452","73.0","39.25","262.0","6.12","50.09","1157.0","300","145","89","4","1","0.5","5.800000000000011","3.452","257","88","262","5.75","38","74","11.75",
"852968527","626168786","159632310","9538.19","5.800000000000011","3.443","73.0","39.75","264.0","6.12","50.09","1141.0","300","146","90","4","1","0.0","5.800000000000011","3.443","255","90","266","5.75","38","74","11.75",
"852968528","626168856","159631816","9541.02","5.800000000000011","3.443","73.0","40.0","267.0","6.12","50.0","1142.0","300","146","89","4","1","0.5","5.800000000000011","3.443","248","89","264","5.625","38","73","12.0",
"852968529","626168948","159631280","9544.12","5.800000000000011","3.424","72.2","39.75","265.0","6.12","50.0","1134.0","300","146","89","4","1","0.5","5.800000000000011","3.424","252","89","262","5.625","38","73","12.25",
"852968530","626169054","159630822","9546.83","5.600000000000023","3.406","71.2","39.5","263.0","6.12","49.9","1125.0","300","146","89","4","1","0.5","5.600000000000023","3.406","251","89","260","5.75","38","74","12.375",
"852968531","626169166","159630391","9549.44","5.600000000000023","3.387","71.2","39.5","263.0","6.12","49.9","1114.0","300","146","89","4","1","0.5","5.600000000000023","3.387","251","90","260","5.875","38","75","12.5",
"852968532","626169233","159629984","9551.82","5.600000000000023","3.359","71.2","39.25","262.0","6.25","49.9","1109.0","300","147","89","4","1","0.5","5.600000000000023","3.359","249","90","262","5.625","38","74","12.25",
"852968533","626169305","159629539","9554.43","5.600000000000023","3.275","71.2","39.5","265.0","6.34","49.9","1091.0","300","146","89","4","1","0.5","5.600000000000023","3.275","247","88","264","5.625","38","73","12.0",
"852968534","626169342","159629026","9557.37","5.800000000000011","3.21","71.2","39.75","266.0","6.34","49.9","1069.0","300","147","89","4","1","0.5","5.800000000000011","3.21","251","88","264","5.875","38","75","12.0",
"852968535","626169392","159628564","9560.03","5.800000000000011","3.135","71.2","40.0","268.0","6.43","49.81","1047.0","300","147","89","4","1","0.5","5.800000000000011","3.135","253","89","264","5.875","38","74","11.875",
"852968537","626169459","159627723","9564.87","5.800000000000011","3.098","71.2","40.5","270.0","6.71","49.9","1010.0","300","147","89","4","1","0.5","5.800000000000011","3.098","251","89","264","5.875","38","74","11.875",
"852968538","626169470","159627268","9567.46","5.800000000000011","3.07","71.2","40.75","272.0","6.71","49.9","1005.0","300","147","90","4","1","0.0","5.800000000000011","3.07","242","89","264","5.875","38","74","11.875",
"852968539","626169452","159626790","9570.18","6.0","3.023","70.2","40.75","272.0","6.71","49.9","999.0","300","146","90","4","1","0.0","6.0","3.023","242","89","262","5.75","38","74","12.375",
"852968540","626169481","159626286","9573.07","6.0","3.023","70.2","40.5","272.0","6.71","49.9","999.0","300","146","90","4","1","0.0","6.0","3.023","241","90","260","5.875","38","75","12.625",
"852968542","626169623","159625485","9577.84","6.0","3.014","70.2","40.75","271.0","6.81","49.9","980.0","300","145","90","4","1","0.0","6.0","3.014","242","89","256","5.75","38","75","13.125",
"852968544","626169696","159624609","9582.87","6.0","2.93","70.2","40.5","269.0","7.03","50.12","973.0","300","145","90","4","1","0.0","6.0","2.93","243","89","264","5.75","38","75","13.125",
"852968546","626169703","159623794","9587.56","6.0","2.874","69.2","40.75","272.0","7.03","50.21","963.0","300","145","90","4","1","0.0","6.0","2.874","243","89","264","5.75","38","74","12.375",
"852968547","626169773","159623332","9590.26","6.0","2.837","69.2","40.75","271.0","7.12","50.31","943.0","300","144","90","4","1","0.0","6.0","2.837","247","90","264","5.75","38","74","12.375",
"852968548","626169793","159622878","9592.85","5.800000000000011","2.818","69.2","40.5","272.0","7.21","50.43","937.0","300","144","90","4","1","0.0","5.800000000000011","2.818","247","90","258","5.75","38","74","12.75",
"852968549","626169795","159622385","9595.64","6.0","2.809","69.2","40.75","272.0","7.31","50.43","927.0","300","144","90","4","1","0.0","6.0","2.809","249","89","258","5.75","38","74","12.75",
"852968550","626169788","159621939","9598.17","5.800000000000011","2.809","69.2","41.0","272.0","7.31","50.43","926.0","300","145","90","4","1","0.0","5.800000000000011","2.809","255","89","258","5.875","38","75","12.5",
"852968551","626169798","159621426","9601.09","5.800000000000011","2.799","69.2","40.75","272.0","7.31","50.43","926.0","300","145","90","4","1","0.0","5.800000000000011","2.799","248","89","258","5.875","38","75","12.5",
"852968552","626169640","159620872","9604.35","5.800000000000011","2.799","69.2","41.0","275.0","7.31","50.43","924.0","300","145","90","4","1","0.0","5.800000000000011","2.799","248","89","258","5.875","38","75","12.25",
"852968553","626169584","159620232","9607.99","5.800000000000011","2.809","69.2","40.75","273.0","7.31","50.43","925.0","300","145","89","4","1","0.5","5.800000000000011","2.809","246","90","266","5.75","38","74","12.125",
"852968554","626169594","159619664","9611.22","5.800000000000011","2.855","69.2","40.5","272.0","7.31","50.31","942.0","300","145","89","4","1","0.5","5.800000000000011","2.855","245","89","266","5.625","38","73","12.0",
"852968556","626169854","159618500","9618.26","5.800000000000011","2.902","70.2","40.25","271.0","7.12","50.21","967.0","300","144","89","4","1","0.5","5.800000000000011","2.902","252","88","268","5.75","38","74","12.0",
"852968557","626169937","159617910","9621.71","6.0","2.921","70.2","40.25","270.0","7.03","50.09","980.0","300","145","89","4","1","0.5","6.0","2.921","258","89","268","5.625","38","73","12.0",
"852968559","626170177","159616642","9629.27","5.800000000000011","2.948","70.2","40.5","272.0","6.9","50.21","990.0","300","144","89","4","1","0.0","5.800000000000011","2.948","249","88","270","5.75","38","74","11.875",
"852968560","626170382","159616097","9632.85","5.600000000000023","2.967","69.2","40.5","271.0","6.81","50.21","996.0","300","144","89","4","1","0.5","5.600000000000023","2.967","250","90","270","5.625","38","73","11.875",
"852968561","626170540","159615534","9636.33","5.600000000000023","2.986","69.2","40.25","269.0","6.81","50.21","1000.0","300","144","89","4","1","0.5","5.600000000000023","2.986","250","90","270","5.625","38","73","11.875",
"852968562","626170666","159615010","9639.51","5.399999999999977","2.995","69.2","40.5","271.0","6.81","50.21","1005.0","300","144","89","4","1","0.5","5.399999999999977","2.995","243","90","270","5.625","38","73","11.875",
"852968563","626170757","159614512","9642.46","5.600000000000023","3.004","69.2","40.75","272.0","6.62","50.4","1011.0","300","144","89","4","1","0.5","5.600000000000023","3.004","245","90","266","5.625","38","73","12.125",
"852968564","626170861","159614027","9645.37","5.399999999999977","3.004","69.2","40.5","270.0","6.62","50.4","1013.0","300","145","89","4","1","0.5","5.399999999999977","3.004","245","91","266","5.625","38","73","12.125",
"852968565","626170976","159613665","9647.66","5.399999999999977","2.986","69.2","40.25","269.0","6.71","50.4","1009.0","300","144","90","4","1","0.0","5.399999999999977","2.986","245","91","266","5.625","38","73","12.125",
"852968566","626171104","159613252","9650.26","5.199999999999989","2.976","69.2","40.0","268.0","6.71","50.4","1002.0","300","144","89","4","1","0.5","5.199999999999989","2.976","242","90","264","5.5","38","73","12.125",
"852968567","626171221","159612868","9652.67","5.199999999999989","2.921","68.2","40.0","267.0","6.81","50.4","979.0","300","144","90","4","1","0.0","5.199999999999989","2.921","248","88","268","5.875","38","75","11.875",
