record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852454058","626519727","159594048","6483.78","56.0","3.051","74.0","7.21","1005.0","300","154","90","11","1","0.0","56.0","3.051","39.5","264.0","50.43","280","90","258","5.875","168","75","12.125",
"852454059","626519440","159593955","6486.51","56.0","3.051","74.0","7.31","994.0","300","153","90","11","1","0.0","56.0","3.051","39.5","264.0","50.43","246","88","260","5.875","168","75","11.75",
"852454060","626519128","159593932","6489.4","55.799999999999955","3.042","74.0","7.4","993.0","300","154","89","11","1","0.5","55.799999999999955","3.042","39.0","261.0","50.31","240","91","258","5.875","168","75","12.25",
"852454061","626518831","159593883","6492.17","55.799999999999955","3.032","76.0","7.4","999.0","300","154","89","11","1","0.5","55.799999999999955","3.032","39.0","260.0","50.21","235","89","258","5.75","168","74","12.0",
"852454062","626518522","159593847","6495.04","55.60000000000002","3.023","76.0","7.4","1000.0","300","153","89","11","1","0.5","55.60000000000002","3.023","38.75","260.0","50.09","226","89","264","5.75","167","74","12.0",
"852454063","626518216","159593757","6497.95","55.60000000000002","2.986","76.0","7.4","990.0","300","153","89","11","1","0.5","55.60000000000002","2.986","38.5","258.0","50.0","217","88","264","5.75","167","74","12.0",
"852454064","626517909","159593643","6500.88","55.39999999999998","2.986","75.0","7.5","970.0","300","153","89","11","1","0.5","55.39999999999998","2.986","38.5","257.0","49.87","226","88","264","5.875","168","75","12.25",
"852454065","626517592","159593512","6503.93","55.39999999999998","2.976","75.0","7.59","962.0","300","153","89","11","1","0.5","55.39999999999998","2.976","39.0","259.0","49.75","234","90","264","6.0","168","75","12.25",
"852454066","626517271","159593405","6506.98","55.39999999999998","2.976","75.0","7.59","967.0","300","152","89","11","1","0.5","55.39999999999998","2.976","39.0","260.0","49.75","243","90","262","6.0","168","75","12.25",
"852454067","626516967","159593258","6509.93","55.39999999999998","2.976","77.0","7.59","968.0","300","153","89","11","1","0.0","55.39999999999998","2.976","39.25","264.0","49.75","243","90","262","5.625","168","74","12.125",
"852454068","626516658","159593170","6512.86","55.60000000000002","2.976","75.0","7.5","971.0","300","153","89","11","1","0.0","55.60000000000002","2.976","39.75","267.0","49.87","250","87","262","5.75","168","74","12.25",
"852454069","626516321","159593100","6516.03","56.0","2.976","75.0","7.4","979.0","300","153","89","11","1","0.5","56.0","2.976","39.75","266.0","50.0","252","89","262","5.75","168","75","12.125",
"852454070","626515969","159593085","6519.29","56.39999999999998","2.976","74.0","7.4","980.0","300","152","89","11","1","0.5","56.39999999999998","2.976","39.5","265.0","50.0","258","89","260","5.75","168","75","12.125",
"852454071","626515670","159592990","6522.13","56.60000000000002","2.986","74.0","7.4","984.0","300","152","89","11","1","0.5","56.60000000000002","2.986","39.5","264.0","50.0","264","89","260","5.75","168","75","12.375",
"852454072","626515359","159592955","6525.03","56.799999999999955","2.986","74.0","7.21","997.0","300","153","89","11","1","0.5","56.799999999999955","2.986","39.75","266.0","50.0","266","90","260","5.75","168","74","12.375",
"852454073","626515058","159592877","6527.87","57.0","2.986","74.0","7.21","1002.0","300","152","89","11","1","0.5","57.0","2.986","39.5","265.0","50.09","258","89","262","5.875","168","75","12.0",
"852454074","626514781","159592747","6530.56","57.0","2.976","74.0","7.21","1004.0","300","152","89","11","1","0.5","57.0","2.976","39.75","266.0","50.09","259","89","262","5.875","168","75","12.0",
"852454075","626514477","159592691","6533.41","57.0","2.976","74.0","7.21","1001.0","300","152","89","11","1","0.5","57.0","2.976","40.0","267.0","50.31","257","89","262","5.875","168","75","12.125",
"852454076","626514177","159592603","6536.24","57.0","2.967","74.0","7.21","1000.0","300","152","89","11","1","0.5","57.0","2.967","40.0","268.0","50.31","265","89","264","5.875","168","75","12.0",
"852454077","626513885","159592493","6539.04","56.799999999999955","2.967","74.0","7.21","996.0","300","152","89","11","1","0.5","56.799999999999955","2.967","40.0","269.0","50.31","264","89","258","6.0","168","76","12.5",
"852454078","626513544","159592477","6542.18","56.799999999999955","2.958","73.0","7.31","990.0","300","152","89","11","1","0.5","56.799999999999955","2.958","40.0","268.0","50.31","275","88","258","6.0","168","76","12.5",
"852454079","626513221","159592414","6545.22","56.799999999999955","2.958","75.0","7.4","988.0","300","153","89","11","1","0.5","56.799999999999955","2.958","39.5","266.0","50.31","282","90","258","6.0","169","76","12.5",
"852454080","626512840","159592441","6548.73","57.0","2.958","75.0","7.4","983.0","300","152","89","11","1","0.5","57.0","2.958","39.5","266.0","50.4","287","89","258","5.875","169","75","12.5",
"852454081","626512551","159592289","6551.55","57.0","2.958","76.0","7.5","988.0","300","152","89","11","1","0.0","57.0","2.958","39.75","269.0","50.5","286","89","258","5.875","169","75","12.5",
"852454082","626512281","159592153","6554.19","57.0","2.967","76.0","7.4","996.0","300","152","89","11","1","0.0","57.0","2.967","40.0","270.0","50.5","276","88","260","6.0","169","76","12.375",
"852454083","626511986","159592014","6557.05","56.799999999999955","2.967","76.0","7.31","1008.0","300","152","89","11","1","0.0","56.799999999999955","2.967","40.0","269.0","50.5","267","89","260","6.125","168","76","12.625",
"852454084","626511659","159591982","6560.09","56.799999999999955","2.958","75.0","7.21","1011.0","300","152","89","11","1","0.0","56.799999999999955","2.958","39.75","268.0","50.5","267","89","264","6.0","168","75","12.125",
"852454085","626511349","159591900","6563.01","56.60000000000002","2.958","74.0","7.31","1000.0","300","152","89","10","1","0.0","56.60000000000002","2.958","40.0","268.0","50.59","250","88","264","5.875","168","75","12.125",
"852454086","626511006","159591874","6566.16","56.39999999999998","2.958","74.0","7.31","996.0","300","152","89","10","1","0.5","56.39999999999998","2.958","39.5","265.0","50.59","245","89","262","5.75","168","74","12.125",
"852454087","626510681","159591811","6569.21","56.200000000000045","2.958","74.0","7.31","995.0","300","152","89","10","1","0.5","56.200000000000045","2.958","39.25","263.0","50.59","239","87","262","5.75","168","74","12.625",
"852454088","626510371","159591726","6572.14","56.200000000000045","2.967","75.0","7.31","1000.0","300","153","89","10","1","0.5","56.200000000000045","2.967","39.5","265.0","50.59","242","89","258","6.0","168","76","12.375",
"852454089","626510042","159591689","6575.21","55.799999999999955","2.967","75.0","7.31","1000.0","300","153","89","10","1","0.5","55.799999999999955","2.967","39.5","266.0","50.59","238","89","258","5.875","168","75","12.375",
"852454090","626509724","159591650","6578.16","55.799999999999955","2.967","74.0","7.21","1005.0","300","153","89","10","1","0.5","55.799999999999955","2.967","39.75","267.0","50.5","237","89","258","5.875","168","75","12.375",
"852454091","626509379","159591632","6581.36","55.60000000000002","2.967","74.0","7.21","1003.0","300","153","89","10","1","0.5","55.60000000000002","2.967","40.0","268.0","50.5","240","89","260","6.0","168","76","12.25",
"852454092","626509057","159591612","6584.36","55.60000000000002","2.967","74.0","7.21","1002.0","300","153","89","10","1","0.5","55.60000000000002","2.967","40.0","268.0","50.5","252","91","260","6.0","168","75","12.25",
"852454093","626508746","159591531","6587.3","55.60000000000002","2.967","74.0","7.21","1001.0","300","154","89","10","1","0.5","55.60000000000002","2.967","40.25","269.0","50.5","242","90","262","5.875","168","75","12.125",
"852454094","626508456","159591411","6590.09","55.60000000000002","2.967","74.0","7.12","1003.0","300","153","89","10","1","0.5","55.60000000000002","2.967","40.0","269.0","50.5","239","90","262","5.75","168","74","12.25",
"852454095","626508169","159591268","6592.89","55.799999999999955","2.967","74.0","7.12","1000.0","300","154","89","10","1","0.5","55.799999999999955","2.967","40.0","268.0","50.5","236","90","260","5.75","168","74","12.25",
"852454096","626507867","159591188","6595.74","56.0","2.958","73.0","7.12","999.0","300","153","90","10","1","0.0","56.0","2.958","40.0","267.0","50.5","238","88","260","5.875","168","75","12.625",
"852454097","626507508","159591205","6599.03","56.0","2.958","73.0","7.12","990.0","300","154","90","10","1","0.0","56.0","2.958","40.0","266.0","50.4","234","88","258","5.875","168","75","12.625",
"852454098","626507212","159591100","6601.85","56.200000000000045","2.958","73.0","7.31","989.0","300","153","90","10","1","0.0","56.200000000000045","2.958","39.5","264.0","50.4","247","88","256","5.875","168","75","12.625",
"852454099","626506858","159591104","6605.11","56.0","2.958","74.0","7.31","989.0","300","154","89","10","1","0.5","56.0","2.958","39.75","266.0","50.31","253","90","260","6.0","168","76","12.375",
"852454100","626506566","159590938","6608.0","56.200000000000045","2.967","74.0","7.21","992.0","300","153","89","10","1","0.5","56.200000000000045","2.967","40.0","269.0","50.31","253","90","260","6.0","168","76","12.375",
"852454101","626506285","159590781","6610.76","56.0","2.958","74.0","7.31","989.0","300","153","89","10","1","0.5","56.0","2.958","40.25","269.0","50.31","256","89","264","5.625","168","74","11.875",
"852454102","626505962","159590738","6613.78","56.0","2.958","74.0","7.31","991.0","300","154","90","10","1","0.0","56.0","2.958","40.0","268.0","50.31","263","88","264","5.75","168","74","12.0",
"852454103","626505646","159590702","6616.72","55.799999999999955","2.958","74.0","7.31","992.0","300","153","89","10","1","0.5","55.799999999999955","2.958","39.75","265.0","50.21","261","90","264","5.875","168","74","11.875",
"852454104","626505265","159590685","6620.27","56.0","2.958","74.0","7.31","991.0","300","154","89","10","1","0.5","56.0","2.958","39.75","265.0","50.21","254","90","264","5.875","168","74","11.875",
"852454105","626504887","159590729","6623.77","55.799999999999955","2.958","74.0","7.21","993.0","300","153","89","10","1","0.5","55.799999999999955","2.958","40.0","268.0","50.31","260","91","264","5.75","168","74","12.375",
"852454106","626504486","159590818","6627.52","55.799999999999955","2.967","74.0","7.31","995.0","300","154","89","10","1","0.5","55.799999999999955","2.967","39.75","266.0","50.31","269","90","256","5.75","168","74","12.375",
"852454107","626504124","159590944","6630.91","55.799999999999955","2.976","74.0","7.21","1000.0","300","153","89","10","1","0.5","55.799999999999955","2.976","40.0","268.0","50.31","268","89","256","6.0","168","76","12.0",
"852454108","626503795","159590911","6633.98","55.799999999999955","2.986","74.0","7.21","1015.0","300","153","89","10","1","0.5","55.799999999999955","2.986","39.5","265.0","50.31","257","90","260","5.875","168","75","12.375",
"852454109","626503460","159591029","6637.12","56.0","2.995","74.0","7.03","1037.0","300","154","89","10","1","0.5","56.0","2.995","40.0","268.0","50.31","262","90","258","6.0","168","76","12.25",
"852454110","626503053","159591248","6641.05","56.0","2.995","74.0","7.03","1050.0","300","153","89","10","1","0.5","56.0","2.995","40.0","268.0","50.31","268","90","258","6.0","169","76","12.25",
"852454111","626502703","159591280","6644.31","56.0","3.004","75.0","7.03","1046.0","300","154","89","10","1","0.5","56.0","3.004","40.0","267.0","50.21","272","89","258","6.0","169","76","12.375",
"852454112","626502365","159591251","6647.46","56.0","3.014","74.0","6.9","1047.0","300","154","89","10","1","0.5","56.0","3.014","39.5","266.0","50.21","258","89","258","5.875","169","75","12.0",
"852454113","626502003","159591276","6650.81","55.799999999999955","3.023","74.0","6.9","1051.0","300","154","89","10","1","0.5","55.799999999999955","3.023","39.75","266.0","50.09","251","90","262","5.875","168","75","12.125",
"852454114","626501624","159591383","6654.32","55.799999999999955","3.023","74.0","6.9","1052.0","300","154","89","10","1","0.5","55.799999999999955","3.023","40.0","268.0","50.0","260","89","262","5.875","169","75","11.875",
"852454115","626501240","159591497","6657.86","55.60000000000002","3.032","74.0","6.9","1056.0","300","153","89","10","1","0.5","55.60000000000002","3.032","40.0","268.0","50.0","256","90","262","5.875","168","75","11.875",
"852454116","626500920","159591394","6660.9","55.39999999999998","3.042","74.0","6.81","1058.0","300","153","89","10","1","0.5","55.39999999999998","3.042","39.75","268.0","50.0","256","90","262","5.875","168","75","11.875",
"852454117","626500630","159591333","6663.62","55.39999999999998","3.051","74.0","6.81","1062.0","300","153","89","10","1","0.5","55.39999999999998","3.051","39.5","266.0","50.0","257","89","262","5.75","169","74","11.875",
"852454118","626500401","159591429","6665.81","55.39999999999998","3.051","76.0","6.81","1085.0","300","153","88","10","1","0.0","55.39999999999998","3.051","40.25","273.0","50.09","268","89","262","5.875","169","75","11.875",
"852454119","626500305","159591626","6667.25","55.39999999999998","3.042","77.0","6.81","1095.0","300","152","84","10","1","0.5","55.39999999999998","3.042","40.25","276.0","50.21","268","89","262","5.875","169","75","11.875",
"852454120","626500218","159592133","6670.23","55.60000000000002","3.023","76.0","7.12","1047.0","300","152","85","10","1","0.5","55.60000000000002","3.023","39.75","274.0","50.21","245","85","262","5.875","169","75","13.125",
"852454121","626500252","159592543","6672.53","55.60000000000002","2.958","77.0","7.31","922.0","300","152","87","10","1","0.0","55.60000000000002","2.958","39.0","267.0","50.21","228","87","274","6.0","168","76","13.125",
"852454122","626500051","159593113","6676.16","55.799999999999955","2.762","77.0","7.68","881.0","300","151","87","10","1","0.0","55.799999999999955","2.762","39.0","268.0","50.09","229","86","274","6.25","168","76","12.625",
"852454123","626499765","159593439","6679.39","55.799999999999955","2.762","78.0","8.09","876.0","300","152","87","10","1","0.0","55.799999999999955","2.762","39.25","270.0","50.0","230","86","278","6.25","168","76","12.625",
"852454124","626499443","159593526","6682.43","55.799999999999955","3.116","78.0","8.09","876.0","300","152","87","10","1","0.5","55.799999999999955","3.116","38.0","260.0","50.0","234","86","276","6.25","168","76","12.625",
"852454125","626499146","159593358","6685.35","55.799999999999955","3.126","79.0","8.37","900.0","300","151","88","10","1","0.0","55.799999999999955","3.126","37.75","258.0","50.0","234","86","276","6.25","168","76","12.625",
