record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],
"865267018","626188827","159702304","358.61","107.0","2.435","78.0","9.06","844.0","300","150","86","27","1","0.5","107.0","2.435","276","87","272","6.25","65521","77","12.0","39.5","273.0","49.75",
"865267019","626188437","159702213","362.29","107.0","2.445","78.0","8.96","866.0","300","150","86","27","1","0.5","107.0","2.445","280","85","272","6.375","65521","77","12.0","39.5","273.0","49.75",
"865267020","626188057","159702127","365.86","107.20000000000005","2.473","80.0","8.96","882.0","300","150","86","27","1","0.5","107.20000000000005","2.473","281","87","268","6.375","65521","77","12.0","39.25","272.0","49.75",
"865267021","626187688","159702019","369.35","107.20000000000005","2.491","79.0","8.78","901.0","300","150","86","27","1","0.5","107.20000000000005","2.491","279","87","268","6.375","65521","77","12.0","39.0","271.0","49.75",
"865267022","626187328","159701907","372.77","107.20000000000005","2.529","79.0","8.68","905.0","300","151","86","27","1","0.5","107.20000000000005","2.529","277","86","268","6.25","65521","76","12.25","39.0","270.0","49.75",
"865267023","626186967","159701810","376.18","107.39999999999998","2.547","78.0","8.46","932.0","300","151","86","27","1","0.5","107.39999999999998","2.547","279","87","268","6.25","65521","76","11.75","39.0","270.0","49.65",
"865267024","626186637","159701782","379.26","107.60000000000002","2.585","78.0","8.28","945.0","300","150","86","27","1","0.5","107.60000000000002","2.585","278","89","272","6.125","65521","75","12.0","39.25","272.0","49.65",
"865267025","626186299","159701768","382.41","107.60000000000002","2.594","78.0","8.18","947.0","300","151","86","27","1","0.5","107.60000000000002","2.594","278","89","268","6.125","65521","75","12.0","39.0","270.0","49.65",
"865267026","626185942","159701767","385.74","107.60000000000002","2.613","78.0","8.09","950.0","300","151","87","27","1","0.0","107.60000000000002","2.613","283","88","270","6.125","65521","76","12.0","39.0","269.0","49.65",
"865267027","626185609","159701763","388.84","107.79999999999995","2.631","78.0","8.09","949.0","300","151","87","27","1","0.0","107.79999999999995","2.631","283","88","270","6.125","65522","76","12.125","39.25","270.0","49.75",
"865267028","626185267","159701674","392.07","108.0","2.65","78.0","8.09","950.0","300","152","87","27","1","0.0","108.0","2.65","284","85","268","6.125","65522","76","11.875","39.0","269.0","49.75",
"865267029","626184936","159701715","395.16","108.20000000000005","2.687","78.0","8.0","953.0","300","151","87","27","1","0.0","108.20000000000005","2.687","282","86","270","5.875","65522","74","12.0","39.0","269.0","49.87",
"865267030","626184588","159701801","398.39","108.39999999999998","2.706","78.0","8.0","953.0","300","152","87","27","1","0.5","108.39999999999998","2.706","287","88","268","6.0","65522","75","12.0","38.75","266.0","49.87",
"865267031","626184224","159701842","401.78","108.39999999999998","2.762","78.0","8.0","963.0","300","152","87","27","1","0.5","108.39999999999998","2.762","287","88","268","6.0","65522","75","12.0","38.75","266.0","49.96",
"865267032","626183866","159701923","405.14","108.60000000000002","2.827","80.0","8.0","991.0","300","152","87","27","1","0.5","108.60000000000002","2.827","290","87","268","6.25","65522","76","11.75","39.0","268.0","50.06",
"865267033","626183500","159702010","408.58","108.60000000000002","2.883","81.0","7.9","1002.0","300","152","87","27","1","0.0","108.60000000000002","2.883","289","88","262","6.0","65522","75","12.25","39.0","269.0","50.18",
"865267034","626183127","159702089","412.08","108.60000000000002","2.939","82.0","7.81","1028.0","300","151","86","27","1","0.5","108.60000000000002","2.939","290","88","260","6.0","65522","76","12.375","38.75","269.0","50.18",
"865267035","626182765","159702151","415.47","108.39999999999998","2.967","80.0","7.5","1016.0","300","152","87","27","1","0.0","108.39999999999998","2.967","299","86","262","6.75","65523","80","12.75","39.0","270.0","50.18",
"865267036","626182416","159702162","418.71","108.0","3.004","78.0","7.4","1029.0","300","152","88","27","1","0.0","108.0","3.004","299","86","258","6.75","65523","80","12.75","38.75","266.0","50.18",
"865267037","626182083","159702128","421.82","108.0","3.042","82.0","7.4","1051.0","300","152","87","27","1","0.0","108.0","3.042","303","92","258","6.625","65523","79","12.5","38.75","267.0","50.18",
"865267038","626181750","159702090","424.92","108.0","3.051","82.0","7.4","1078.0","300","151","86","27","1","0.5","108.0","3.051","302","86","256","6.625","65523","79","12.625","39.0","269.0","50.28",
"865267039","626181408","159702060","428.11","108.0","3.042","81.0","7.21","1087.0","300","151","86","27","1","0.0","108.0","3.042","294","85","260","6.625","65523","79","12.5","39.0","269.0","50.28",
"865267040","626181067","159702000","431.31","108.0","3.042","81.0","7.31","1078.0","300","150","86","27","1","0.5","108.0","3.042","288","87","260","6.75","65523","80","12.75","38.75","269.0","50.28",
"865267041","626180723","159701921","434.55","108.20000000000005","3.042","81.0","7.4","1064.0","300","151","86","27","1","0.5","108.20000000000005","3.042","279","87","260","6.25","65523","76","12.625","38.75","268.0","50.28",
"865267042","626180378","159701879","437.77","108.20000000000005","3.06","80.0","7.4","1049.0","300","151","87","27","1","0.0","108.20000000000005","3.06","271","86","262","6.625","65523","79","12.25","38.75","268.0","50.28",
"865267043","626180039","159701821","440.94","108.20000000000005","3.06","80.0","7.4","1048.0","300","151","86","27","1","0.5","108.20000000000005","3.06","271","86","268","6.625","65523","79","12.25","38.75","268.0","50.37",
"865267044","626179702","159701754","444.1","108.20000000000005","3.07","80.0","7.4","1047.0","300","152","86","27","1","0.5","108.20000000000005","3.07","262","86","270","6.25","65522","76","12.375","38.75","267.0","50.37",
"865267045","626179383","159701727","447.09","108.0","3.079","79.0","7.31","1046.0","300","152","87","27","1","0.0","108.0","3.079","258","88","266","6.125","65522","76","12.0","38.75","267.0","50.37",
"865267046","626179192","159702061","449.27","108.0","3.06","80.0","7.4","1050.0","300","152","87","27","1","0.0","108.0","3.06","254","87","270","6.0","65522","75","12.375","38.5","266.0","50.37",
"865267047","626178877","159702128","452.21","108.0","3.042","80.0","7.4","1044.0","300","153","87","27","1","0.0","108.0","3.042","257","83","266","6.25","65522","77","12.625","38.75","266.0","50.37",
"865267048","626178369","159702181","456.9","108.0","3.042","80.0","7.5","1041.0","300","152","87","27","1","0.0","108.0","3.042","260","92","262","6.0","65523","75","12.375","38.5","266.0","50.46",
"865267049","626177963","159702193","460.67","108.0","3.116","80.0","7.5","1042.0","300","152","87","27","1","0.0","108.0","3.116","260","92","262","6.0","65523","75","12.375","38.5","267.0","50.46",
"865267050","626177608","159702233","463.97","108.0","3.116","80.0","7.31","1072.0","300","153","87","27","1","0.0","108.0","3.116","256","86","266","6.375","65523","78","12.25","38.5","267.0","50.37",
"865267051","626177332","159702223","466.55","108.0","3.107","81.0","7.31","1072.0","300","152","86","27","1","0.5","108.0","3.107","252","86","264","6.375","65523","78","12.25","38.5","266.0","50.37",
"865267052","626177055","159702255","469.09","108.20000000000005","3.051","81.0","7.31","1077.0","300","153","86","27","1","0.5","108.20000000000005","3.051","246","85","264","6.5","65523","78","12.5","38.5","266.0","50.28",
"865267053","626176717","159702262","472.2","108.20000000000005","3.023","81.0","7.5","1069.0","300","153","86","27","1","0.5","108.20000000000005","3.023","246","88","264","6.375","65523","77","12.5","38.5","266.0","50.28",
"865267054","626176368","159702359","475.46","108.20000000000005","3.014","82.0","7.5","1069.0","300","152","86","27","1","0.5","108.20000000000005","3.014","241","89","266","6.25","65523","77","12.5","38.25","267.0","50.28",
"865267055","626176023","159702477","478.72","108.20000000000005","3.014","82.0","7.59","1030.0","300","153","86","27","1","0.5","108.20000000000005","3.014","244","87","266","6.125","65523","76","12.125","38.25","267.0","50.28",
"865267056","626175702","159702632","481.81","108.20000000000005","3.014","82.0","7.68","1016.0","300","153","86","27","1","0.5","108.20000000000005","3.014","243","85","268","6.375","65523","77","12.0","38.5","269.0","50.28",
"865267057","626175370","159702765","484.97","108.39999999999998","3.014","82.0","7.81","1015.0","300","152","86","27","1","0.5","108.39999999999998","3.014","243","86","268","6.625","65523","78","12.125","38.5","269.0","50.28",
"865267058","626175058","159702912","487.97","108.39999999999998","3.014","82.0","7.81","1013.0","300","153","86","27","1","0.0","108.39999999999998","3.014","248","86","268","6.25","65523","77","12.375","38.5","268.0","50.28",
"865267059","626174766","159703068","490.82","108.60000000000002","3.004","82.0","7.9","1009.0","300","152","86","27","1","0.0","108.60000000000002","3.004","256","87","264","6.75","65523","79","12.125","38.5","268.0","50.28",
"865267060","626174510","159703172","493.27","108.60000000000002","2.995","82.0","7.9","1007.0","300","152","86","27","1","0.0","108.60000000000002","2.995","257","85","264","6.25","65523","77","12.375","38.5","268.0","50.28",
"865267061","626174239","159703269","495.84","108.60000000000002","2.986","82.0","8.0","1012.0","300","153","86","27","1","0.5","108.60000000000002","2.986","264","86","262","6.375","65523","78","12.5","38.75","268.0","50.28",
"865267062","626173954","159703332","498.52","108.60000000000002","2.967","82.0","8.0","1008.0","300","153","86","27","1","0.5","108.60000000000002","2.967","267","87","262","6.375","65523","78","12.5","38.75","268.0","50.28",
"865267063","626173634","159703435","501.54","108.60000000000002","2.967","83.7","8.18","999.0","300","152","85","27","1","0.0","108.60000000000002","2.967","261","84","268","6.625","65523","79","12.125","39.0","274.0","50.28",
"865267064","626173325","159703460","504.42","108.60000000000002","2.967","83.7","8.18","999.0","300","153","85","27","1","0.0","108.60000000000002","2.967","256","84","268","6.625","65523","79","12.125","39.0","273.0","50.28",
"865267065","626172975","159703493","507.68","108.60000000000002","2.967","83.7","8.18","999.0","300","153","85","27","1","0.5","108.60000000000002","2.967","253","87","272","6.875","65523","80","11.875","39.25","275.0","50.28",
"865267066","626172618","159703546","511.01","108.60000000000002","2.986","84.7","8.18","999.0","300","153","85","27","1","0.5","108.60000000000002","2.986","252","87","262","6.875","65523","80","11.875","39.25","275.0","50.28",
"865267067","626172287","159703571","514.1","108.60000000000002","3.004","84.7","8.18","999.0","300","153","85","27","1","0.5","108.60000000000002","3.004","252","87","262","6.25","65523","76","12.375","39.25","274.0","50.28",
"865267068","626171952","159703585","517.22","108.60000000000002","3.014","83.7","8.0","1035.0","300","154","86","27","1","0.0","108.60000000000002","3.014","258","82","262","6.625","65523","79","12.625","39.0","271.0","50.28",
"865267069","626171623","159703591","520.28","108.39999999999998","3.032","83.7","7.9","1048.0","300","153","86","27","1","0.5","108.39999999999998","3.032","259","85","254","6.875","65523","80","12.75","39.0","270.0","50.28",
"865267070","626171608","159703381","521.14","108.39999999999998","3.032","83.0","7.81","1067.0","300","154","86","27","1","0.5","108.39999999999998","3.032","260","86","254","6.75","65523","80","12.5","39.0","270.0","50.28",
"865267071","626171382","159703368","523.25","108.20000000000005","3.032","83.7","7.81","1067.0","300","154","87","27","1","0.0","108.20000000000005","3.032","260","86","254","6.75","65523","80","12.5","39.0","269.0","50.28",
"865267072","626171098","159703374","525.9","108.20000000000005","3.023","83.7","7.81","1067.0","300","154","86","27","1","0.5","108.20000000000005","3.023","264","86","250","6.625","65522","80","12.375","38.75","268.0","50.28",
"865267073","626170792","159703364","528.76","108.20000000000005","3.023","83.7","7.68","1069.0","300","154","86","27","1","0.5","108.20000000000005","3.023","264","90","250","6.5","65522","79","12.5","38.75","268.0","50.18",
"865267074","626170482","159703352","531.64","108.20000000000005","3.023","83.0","7.68","1064.0","300","154","87","27","1","0.0","108.20000000000005","3.023","262","90","254","6.5","65522","79","12.5","39.0","268.0","50.18",
"865267075","626170156","159703355","534.68","108.20000000000005","3.014","83.0","7.68","1064.0","300","154","87","27","1","0.0","108.20000000000005","3.014","252","87","252","6.75","65522","80","12.5","39.0","270.0","50.18",
"865267076","626169835","159703327","537.67","108.20000000000005","3.023","83.0","7.81","1047.0","300","154","87","27","1","0.0","108.20000000000005","3.023","249","87","258","6.5","65522","79","12.25","39.0","270.0","50.18",
"865267077","626169497","159703315","540.81","108.20000000000005","3.023","86.7","7.81","1047.0","300","154","82","27","1","0.5","108.20000000000005","3.023","244","82","260","6.625","65522","79","12.125","39.25","277.0","50.18",
"865267078","626169133","159703255","544.21","108.20000000000005","3.023","85.7","7.59","1069.0","300","154","83","27","1","0.5","108.20000000000005","3.023","244","82","262","6.625","65522","79","12.125","39.5","279.0","50.18",
